frame,class,x1,y1,x2,y2,confidence
239,person,921,115,942,177,0.4204942584037781
239,person,333,105,355,177,0.3203158676624298
239,person,1052,125,1089,170,0.2793220281600952
240,person,474,462,537,607,0.6767828464508057
240,person,774,148,803,212,0.5965496301651001
240,person,921,115,942,177,0.41976645588874817
240,person,333,105,355,177,0.32045236229896545
240,person,1052,125,1089,170,0.2834028899669647
240,person,245,216,288,346,0.26230180263519287
240,person,475,136,507,187,0.2517661154270172
241,person,474,472,538,607,0.7016841173171997
241,person,774,148,803,213,0.5780375599861145
241,person,921,115,942,177,0.4043058753013611
241,person,333,105,355,177,0.31673502922058105
241,person,1052,125,1089,170,0.284781277179718
241,person,245,215,288,347,0.25739622116088867
242,person,466,468,537,607,0.7554542422294617
242,person,774,148,804,213,0.5730074048042297
242,person,921,115,942,177,0.39617758989334106
242,person,333,105,355,177,0.30628496408462524
242,person,1052,125,1089,170,0.27808526158332825
242,person,244,215,289,348,0.25319188833236694
243,person,466,469,537,607,0.7765256762504578
243,person,774,148,804,213,0.5649555325508118
243,person,921,115,942,177,0.3883753716945648
243,person,333,104,355,177,0.3042224049568176
243,person,1052,125,1089,170,0.2761882245540619
243,person,244,215,290,348,0.25650620460510254
244,person,465,470,536,607,0.8019663095474243
244,person,773,148,804,213,0.517650306224823
244,person,921,115,942,177,0.39218199253082275
244,person,333,105,355,177,0.3127056360244751
244,person,1052,125,1089,170,0.2737852931022644
244,person,245,215,289,348,0.2589874863624573
245,person,463,467,534,606,0.7758147716522217
245,person,773,147,804,213,0.4935094118118286
245,person,920,115,942,177,0.38637813925743103
245,person,333,105,355,177,0.3078710734844208
245,person,1052,125,1089,170,0.2830974757671356
245,person,244,215,289,348,0.2661112844944
246,person,467,463,533,605,0.8291670680046082
246,person,773,146,804,213,0.517366886138916
246,person,920,115,942,177,0.3892749547958374
246,person,333,105,355,177,0.3057723343372345
246,person,1052,125,1089,170,0.2831672430038452
246,person,245,216,289,347,0.26441261172294617
247,person,468,462,532,602,0.7971105575561523
247,person,773,145,805,213,0.5150143504142761
247,person,920,115,942,177,0.3840579688549042
247,person,333,105,355,177,0.2989495098590851
247,person,1052,125,1089,170,0.28568270802497864
247,person,245,216,289,347,0.26433882117271423
248,person,467,457,532,600,0.8028414845466614
248,person,772,144,805,214,0.48708030581474304
248,person,920,115,942,177,0.3950771987438202
248,person,333,105,355,177,0.2895117700099945
248,person,1052,125,1089,170,0.2799171805381775
249,person,469,457,532,592,0.7761269211769104
249,person,772,144,805,214,0.48105311393737793
249,person,920,114,942,177,0.40369322896003723
249,person,333,105,355,177,0.29654502868652344
249,person,1052,125,1089,170,0.28959891200065613
250,person,471,445,532,592,0.7368291020393372
250,person,772,144,805,214,0.418182373046875
250,person,920,114,942,177,0.39003095030784607
250,person,333,105,355,177,0.29728397727012634
250,person,1052,125,1089,170,0.293954074382782
251,person,477,444,533,591,0.6985735297203064
251,person,772,143,805,213,0.44019708037376404
251,person,920,114,942,177,0.3764132857322693
251,person,333,105,355,177,0.3063693344593048
251,person,1052,125,1089,170,0.28859105706214905
252,person,481,446,534,590,0.7726398706436157
252,person,772,143,805,213,0.3868061602115631
252,person,920,114,942,177,0.37096112966537476
252,person,333,105,355,177,0.2937251329421997
252,person,1052,125,1089,170,0.290510892868042
253,person,482,448,536,590,0.7638700008392334
253,person,920,114,942,177,0.37437450885772705
253,person,333,105,355,177,0.3105528950691223
253,person,1052,125,1089,170,0.29287394881248474
253,person,771,143,805,210,0.282939076423645
253,person,475,136,507,187,0.2613554000854492
254,person,479,399,539,587,0.738906979560852
254,person,920,113,942,177,0.36993059515953064
254,person,333,105,355,177,0.2956007719039917
254,person,1052,125,1089,170,0.2953239977359772
254,person,475,136,507,187,0.27487075328826904
254,person,484,448,537,584,0.2609686851501465
254,person,771,143,805,209,0.250370591878891
255,person,480,416,542,581,0.7985291481018066
255,person,920,113,942,177,0.35897770524024963
255,person,1052,125,1089,170,0.29304149746894836
255,person,333,103,355,177,0.28552165627479553
255,person,771,143,805,211,0.279618501663208
255,person,475,136,507,187,0.26787376403808594
256,person,482,437,544,579,0.7774002552032471
256,person,920,113,942,177,0.3515740633010864
256,person,769,144,807,212,0.35136541724205017
256,person,1052,125,1089,170,0.29267919063568115
256,person,333,103,355,177,0.2820071578025818
256,person,475,136,507,187,0.26167893409729004
257,person,483,445,545,576,0.7988255620002747
257,person,920,114,942,177,0.34934449195861816
257,person,768,145,807,211,0.3039611876010895
257,person,1052,125,1089,170,0.2921288013458252
257,person,333,103,355,177,0.28869950771331787
257,person,475,136,507,187,0.2538486421108246
258,person,482,449,548,575,0.8321874737739563
258,person,920,114,942,177,0.3931983411312103
258,person,1052,125,1089,170,0.2902432680130005
258,person,766,148,810,213,0.2853769361972809
258,person,333,103,355,177,0.28169041872024536
258,person,475,136,507,187,0.25353726744651794
258,person,245,215,288,347,0.2528209686279297
259,person,480,450,549,575,0.8246940970420837
259,person,765,149,811,212,0.4958799183368683
259,person,920,114,942,177,0.40455666184425354
259,person,1052,125,1089,170,0.2886563539505005
259,person,333,103,355,177,0.28824472427368164
259,person,475,136,507,187,0.2688409090042114
259,person,244,216,289,348,0.26187172532081604
260,person,479,451,549,574,0.7928351163864136
260,person,766,149,812,212,0.4081616997718811
260,person,920,114,942,177,0.39759621024131775
260,person,1052,125,1089,170,0.2891245186328888
260,person,333,103,355,177,0.27778372168540955
260,person,475,136,507,187,0.25490817427635193
261,person,480,452,550,576,0.7562676072120667
261,person,920,114,942,177,0.39088281989097595
261,person,1052,125,1089,170,0.2911849617958069
261,person,765,150,809,211,0.2798372209072113
261,person,333,103,355,177,0.252747505903244
262,person,480,452,554,576,0.7498782873153687
262,person,920,114,942,177,0.38008853793144226
262,person,765,151,812,211,0.3792419731616974
262,person,1052,125,1089,170,0.28992295265197754
262,person,333,103,355,177,0.2593380808830261
263,person,479,453,544,581,0.6103136539459229
263,person,920,115,942,177,0.37320712208747864
263,person,765,151,812,211,0.3633178770542145
263,person,1052,125,1089,170,0.28367912769317627
263,person,333,103,355,177,0.2618374526500702
264,person,478,454,546,585,0.6875567436218262
264,person,919,114,942,177,0.38090449571609497
264,person,1052,125,1089,170,0.2851189076900482
264,person,333,103,355,177,0.2606933116912842
265,person,470,455,548,588,0.7625463604927063
265,person,919,114,942,177,0.3734237551689148
265,person,1052,125,1089,170,0.28394344449043274
266,person,463,456,545,590,0.7980331182479858
266,person,919,115,942,177,0.3820614218711853
266,person,1052,125,1089,170,0.2817763388156891
266,person,333,104,355,177,0.28145715594291687
267,person,463,459,540,591,0.7949371933937073
267,person,920,115,941,177,0.38910725712776184
267,person,1052,125,1089,170,0.2846381664276123
267,person,333,104,355,177,0.26962873339653015
268,person,463,462,542,591,0.8486649394035339
268,person,920,115,941,177,0.4015980660915375
268,person,1052,125,1089,170,0.2917545735836029
268,person,333,104,355,177,0.2793586552143097
268,person,475,136,507,187,0.25012344121932983
269,person,461,464,544,592,0.8235322833061218
269,person,920,116,941,177,0.40750908851623535
269,person,1052,125,1089,170,0.2859247326850891
269,person,333,104,355,177,0.28050702810287476
270,person,460,464,544,591,0.7970852255821228
270,person,920,116,941,177,0.41567695140838623
270,person,1052,125,1089,170,0.2867482602596283
270,person,333,104,355,177,0.2827080488204956
270,person,475,136,507,187,0.2559518814086914
271,person,462,464,545,591,0.7552102208137512
271,person,920,116,941,177,0.4244544208049774
271,person,1052,125,1089,170,0.2880431115627289
271,person,333,104,355,177,0.27060988545417786
272,person,464,464,544,591,0.7832877039909363
272,person,920,116,941,177,0.4198378026485443
272,person,1052,125,1089,170,0.281581848859787
272,person,333,104,355,177,0.26593443751335144
273,person,466,465,544,591,0.7191404700279236
273,person,920,116,941,177,0.4161795675754547
273,person,1052,125,1089,170,0.27392780780792236
273,person,774,152,826,212,0.2721385359764099
273,person,333,104,355,177,0.25707319378852844
274,person,477,464,544,592,0.6019496917724609
274,person,920,116,942,177,0.41207242012023926
274,person,1052,125,1089,170,0.28207316994667053
274,person,333,103,355,177,0.26207929849624634
275,person,488,462,542,591,0.6753021478652954
275,person,920,116,942,177,0.403084933757782
275,person,1052,125,1089,170,0.2743229269981384
275,person,333,104,355,177,0.2575018107891083
276,person,488,461,543,592,0.6966177225112915
276,person,920,116,941,177,0.37998270988464355
276,person,1052,125,1090,170,0.2784438729286194
276,person,333,104,355,177,0.25363755226135254
277,person,480,459,542,591,0.6687225699424744
277,person,920,116,941,177,0.38615867495536804
277,person,1052,125,1090,170,0.2825689911842346
277,person,333,104,355,177,0.2529827952384949
278,person,487,458,543,590,0.6748296618461609
278,person,920,116,941,177,0.37512579560279846
278,person,333,104,355,177,0.2594500780105591
278,person,1052,126,1090,170,0.25756075978279114
279,person,485,456,543,591,0.7545493841171265
279,person,920,116,942,177,0.3824380934238434
279,person,333,104,355,177,0.26781439781188965
280,person,483,456,544,590,0.7953387498855591
280,person,920,116,941,177,0.3972642123699188
280,person,333,104,355,177,0.26598140597343445
280,person,1052,126,1090,170,0.2507428228855133
281,person,484,456,549,591,0.7969435453414917
281,person,920,116,941,177,0.3992950916290283
281,person,333,104,355,177,0.25928452610969543
281,person,1052,126,1090,170,0.2590424418449402
282,person,485,454,557,590,0.8448387384414673
282,person,920,116,941,177,0.4246240556240082
282,person,846,128,876,188,0.31133899092674255
282,person,333,104,355,177,0.2633877098560333
282,person,1053,126,1090,170,0.25743821263313293
283,person,487,454,555,587,0.8493826389312744
283,person,920,116,941,177,0.41945916414260864
283,person,847,128,876,189,0.37153512239456177
283,person,333,104,355,177,0.2643142640590668
284,person,488,454,554,587,0.8502629399299622
284,person,920,116,941,177,0.4320734739303589
284,person,848,128,876,188,0.3146772086620331
284,person,333,104,355,177,0.2703370153903961
285,person,489,454,553,584,0.8487561941146851
285,person,920,116,942,177,0.43376171588897705
285,person,333,104,355,177,0.27769899368286133
286,person,490,455,555,581,0.8592684268951416
286,person,920,117,942,177,0.43156349658966064
286,person,333,104,355,177,0.26986852288246155
286,person,823,151,853,211,0.2578881084918976
287,person,491,456,554,579,0.8642463684082031
287,person,920,117,942,177,0.4294687509536743
287,person,333,104,355,177,0.2671869099140167
288,person,492,458,556,577,0.8532192707061768
288,person,920,117,942,177,0.4305276870727539
288,person,830,154,857,212,0.34928640723228455
288,person,333,104,355,177,0.26807835698127747
289,person,491,459,557,576,0.8556672930717468
289,person,920,117,942,177,0.4358159899711609
289,person,831,153,860,212,0.3277159035205841
289,person,333,104,355,177,0.27575886249542236
290,person,488,461,557,577,0.8394798040390015
290,person,920,117,942,177,0.43868768215179443
290,person,333,104,355,177,0.2740258276462555
290,person,833,152,863,213,0.27240899205207825
290,person,857,146,885,193,0.2617016136646271
291,person,482,462,558,577,0.8145914077758789
291,person,920,117,942,177,0.4230579137802124
291,person,835,141,869,212,0.37627846002578735
291,person,834,157,877,213,0.28472191095352173
291,person,333,105,355,177,0.279741108417511
292,person,478,463,558,576,0.8272045850753784
292,person,920,117,942,177,0.41388997435569763
292,person,835,140,874,212,0.407707542181015
292,person,834,160,881,214,0.32592982053756714
292,person,333,104,355,177,0.27859944105148315
293,person,478,464,559,577,0.8235178589820862
293,person,836,142,880,213,0.5020689368247986
293,person,920,117,942,177,0.4241151809692383
293,person,333,104,355,177,0.2754976451396942
293,person,1053,126,1090,170,0.2523016035556793
294,person,477,464,557,577,0.7998778820037842
294,person,837,145,877,212,0.6301615238189697
294,person,920,117,942,177,0.4385415017604828
294,person,333,105,355,177,0.2813640534877777
294,person,1053,126,1090,170,0.2575889825820923
295,person,476,464,557,576,0.8219364881515503
295,person,839,145,878,212,0.6010918617248535
295,person,920,117,942,177,0.4404207766056061
295,person,333,104,355,177,0.28762468695640564
295,person,1053,126,1090,170,0.26256322860717773
296,person,475,464,557,576,0.7910692691802979
296,person,842,137,878,213,0.5601919293403625
296,person,920,117,942,177,0.4610045254230499
296,person,333,104,355,177,0.28954553604125977
296,person,1053,126,1090,170,0.2690868079662323
297,person,476,463,557,575,0.7586302161216736
297,person,843,134,881,213,0.586177408695221
297,person,920,116,942,177,0.47467729449272156
297,person,333,104,355,177,0.29554110765457153
297,person,1053,125,1090,170,0.2794441878795624
298,person,476,462,557,575,0.766709566116333
298,person,843,133,883,212,0.5613272190093994
298,person,920,115,942,178,0.48778656125068665
298,person,333,104,355,177,0.29328757524490356
298,person,1053,126,1090,170,0.27196505665779114
299,person,475,460,556,575,0.7714699506759644
299,person,920,115,941,178,0.4934759736061096
299,person,849,136,889,212,0.4211132228374481
299,person,333,104,355,177,0.282212495803833
299,person,1053,126,1090,170,0.2735274136066437
300,person,476,459,553,575,0.7991450428962708
300,person,920,115,941,178,0.49914851784706116
300,person,851,135,890,213,0.4479406177997589
300,person,333,104,355,177,0.28698745369911194
300,person,1053,126,1090,170,0.26173484325408936
301,person,475,459,549,574,0.7873411774635315
301,person,853,137,890,212,0.5394319891929626
301,person,920,115,941,178,0.4888209402561188
301,person,333,104,355,177,0.2787327170372009
301,person,1053,126,1090,170,0.25938427448272705
302,person,475,458,547,574,0.7862248420715332
302,person,859,143,891,210,0.5960050821304321
